Date,Closing Price,Opening Price,High Price,Low Price,Volume,Percentage Change,MA10,MA50,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Volatility
2024-05-23,0.43898864052766595,0.4364161849710983,0.4346733668341709,0.4409274935590725,0.15899611225662255,-1.1,0.4416269695859289,0.44356907292048375,0.43825577134481497,0.4499816782704288,0.4426529864419202,0.43605716379626236,0.43679003297911323,0.004730019438129771
2024-05-22,0.4452180285818982,0.4400289017341041,0.44113424264178025,0.4479205005520795,0.16616561471990934,0.85,0.4423598387687798,0.4434371564675706,0.43898864052766595,0.43825577134481497,0.4499816782704288,0.4426529864419202,0.43605716379626236,0.004653703281565708
2024-05-21,0.4404543788933676,0.43352601156069365,0.4310839913854989,0.44203165255796834,0.1549509703618592,0.92,0.44199340417735444,0.44290949065591795,0.4452180285818982,0.43898864052766595,0.43825577134481497,0.4499816782704288,0.4426529864419202,0.004644075583614761
2024-05-20,0.4353242946134116,0.42991329479768786,0.43503230437903806,0.4390872285609128,0.27382620055719076,0.0,0.440820813484793,0.4424038109197509,0.4404543788933676,0.4452180285818982,0.43898864052766595,0.43825577134481497,0.4499816782704288,0.004705352457373523
2024-05-17,0.4353242946134116,0.42991329479768786,0.4425699928212491,0.43945528156054464,0.320864747454079,-1.43,0.43990472700622946,0.44182484426529867,0.4353242946134116,0.4404543788933676,0.4452180285818982,0.43898864052766595,0.43825577134481497,0.004803415683946762
2024-05-16,0.44338585562477106,0.4468930635838149,0.44651830581478813,0.4460802355539198,0.29290290085467396,-1.72,0.4405643092707952,0.44153902528398686,0.4353242946134116,0.4353242946134116,0.4404543788933676,0.4452180285818982,0.43898864052766595,0.004781000244417116
2024-05-15,0.45327958959325765,0.4519508670520231,0.45154343144292886,0.45822598454177393,0.24617915099239768,-1.76,0.4422865518504947,0.4414364235983877,0.44338585562477106,0.4353242946134116,0.4353242946134116,0.4404543788933676,0.4452180285818982,0.005938803361985199
2024-05-14,0.4635397581531697,0.45881502890173403,0.4597989949748744,0.4685314685314685,0.22039727385768026,-0.44,0.44437522902161974,0.4415097105166728,0.45327958959325765,0.44338585562477106,0.4353242946134116,0.4353242946134116,0.4404543788933676,0.00897752285144167
2024-05-13,0.4661048002931477,0.45917630057803466,0.4608758076094759,0.4703717335296283,0.24341680701367796,-1.29,0.4459875412238916,0.44147306705753026,0.4635397581531697,0.45327958959325765,0.44338585562477106,0.4353242946134116,0.4353242946134116,0.011255170352738158
2024-05-10,0.4737999267130818,0.4913294797687861,0.4913854989231873,0.47368421052631576,0.3366282089622716,-3.34,0.4495419567607183,0.4416489556614145,0.4661048002931477,0.4635397581531697,0.45327958959325765,0.44338585562477106,0.4353242946134116,0.01385448006191643
2024-05-09,0.49432026383290595,0.48807803468208094,0.48815506101938255,0.49944792050055214,0.09503722474934287,-0.12,0.45507511909124226,0.4423012092341518,0.4737999267130818,0.4661048002931477,0.4635397581531697,0.45327958959325765,0.44338585562477106,0.019192258297586105
2024-05-08,0.4950531330157567,0.4953034682080924,0.4931801866475233,0.500184026499816,0.09694961673461036,-1.0,0.46005862953462817,0.4428362037376328,0.49432026383290595,0.4737999267130818,0.4661048002931477,0.4635397581531697,0.45327958959325765,0.022528526626620783
2024-05-07,0.501282521069989,0.4967485549132948,0.4938980617372577,0.5027603974972397,0.10655092629027435,-0.35,0.4661414437522903,0.4435764016123123,0.4950531330157567,0.49432026383290595,0.4737999267130818,0.4661048002931477,0.4635397581531697,0.024749605854875383
2024-05-02,0.5034811286185417,0.4985549132947977,0.494615936826992,0.5057048214942952,0.08996899249209073,-0.06,0.4729571271528033,0.4445437889336754,0.501282521069989,0.4950531330157567,0.49432026383290595,0.4737999267130818,0.4661048002931477,0.02470471590708474
2024-05-01,0.503847563209967,0.495664739884393,0.49533381191672643,0.5068089804931911,0.061235893157886453,-0.18,0.47980945401245884,0.44540857456943944,0.5034811286185417,0.501282521069989,0.4950531330157567,0.49432026383290595,0.4737999267130818,0.022512594039278244
2024-04-30,0.5049468669842434,0.49602601156069365,0.49425699928212485,0.5046006624953995,0.11290195646357011,1.55,0.4859655551484061,0.44623671674606086,0.503847563209967,0.5034811286185417,0.501282521069989,0.4950531330157567,0.49432026383290595,0.01968526581775893
